chr1	24440	24737	2	2	0	0	2	15
chr1	143012	143855	2	2	0	0	1	34
chr1	156345	158024	2	2	0	0	3	18
chr1	168166	169048	2	2	0	0	4	21
chr1	194965	195262	2	2	0	0	2	15
chr1	258947	348355	2	4	0	0	2	15
chr1	348431	353997	2	2	0	0	1	33
chr1	501621	502464	2	2	0	0	1	34
chr1	514937	516616	2	2	0	0	3	18
chr1	595863	634276	2	2	0	1	0	12
chr1	599033	633388	1	1	0	0	1	14
chr1	609208	629658	2	2	0	0	1	12
chr1	615121	634263	2	2	0	0	2	14
chr1	616658	630841	2	2	0	0	1	15
chr1	623099	634339	2	2	0	0	1	14
chr1	628333	634263	2	2	0	0	1	12
chr1	629185	629335	2	2	0	0	1	27
chr1	629185	629359	2	2	0	0	1	23
chr1	629192	629362	2	2	0	0	5	32
chr1	629199	629337	2	2	0	0	4	23
chr1	629203	629352	2	2	0	0	1	19
chr1	629266	629366	2	2	0	0	1	24
chr1	629272	629337	2	2	0	0	1	33
chr1	629272	629405	2	2	0	0	2	20
chr1	629277	629359	2	2	0	0	2	27
chr1	629329	629352	2	2	0	0	1	22
chr1	629409	633431	2	2	0	0	1	18
chr1	629686	629710	0	0	0	0	5	34
chr1	630270	630524	2	4	0	0	3	30
chr1	630288	630337	2	2	0	0	1	15
chr1	630321	630344	2	2	0	1	0	15
chr1	630390	630506	2	2	0	0	1	13
chr1	631042	652125	2	2	0	1	0	12
chr1	631061	631211	2	2	0	0	1	33
chr1	632365	632583	2	2	0	0	8	32
chr1	632548	632662	2	2	0	0	1	17
chr1	632553	632615	1	1	0	0	1	26
chr1	632577	632670	2	4	0	0	2	14
chr1	632647	668116	2	2	0	1	0	14
chr1	633192	633388	1	1	0	0	1	37
chr1	633304	633365	2	2	0	12	0	30
chr1	633313	633441	2	2	0	2	0	21
chr1	634104	634358	2	2	0	0	1	13
chr1	634154	634244	0	0	0	0	3	37
chr1	634189	634358	2	2	0	0	1	14
chr1	634203	634358	2	2	0	0	2	13
chr1	634309	634339	2	2	0	0	1	23
chr1	634316	634339	2	2	0	0	1	29
chr1	732886	736300	2	2	0	0	1	18
chr1	732886	739716	2	2	0	0	1	18
chr1	736292	739716	2	2	0	0	1	18
chr1	743351	744194	2	2	0	0	1	34
chr1	756142	758966	2	2	0	0	3	19
chr1	768614	769496	2	2	0	0	4	21
chr1	805892	808573	2	2	0	0	1	26
chr1	810171	817372	2	2	0	1	0	31
chr1	810171	827483	2	2	0	7	0	22
chr1	957026	957098	2	2	0	1	0	12
chr1	959082	959214	2	2	0	1	0	38
chr1	974589	975711	1	1	0	2	0	30
chr1	1099639	1099717	1	1	0	1	0	26
chr1	1218634	1218768	2	2	0	22	0	35
chr1	1242647	1242834	2	2	0	1	0	24
chr1	1255488	1256044	2	2	0	1	0	23
chr1	1256126	1256991	2	2	0	39	0	32
chr1	1295939	1296014	2	2	0	1	0	18
chr1	1302047	1302921	2	2	0	3	0	22
chr1	1373903	1373999	2	2	0	7	0	33
chr1	1387583	1387776	2	2	0	1	0	32
chr1	1390372	1390458	2	2	0	4	0	25
chr1	1390564	1390765	2	2	0	5	0	26
chr1	1395515	1398232	2	2	0	5	0	37
chr1	1398343	1398596	2	2	0	3	0	29
chr1	1407020	1407130	2	2	0	2	0	35
chr1	1456350	1457128	1	1	0	0	1	24
